analysis_split,source_split,image_id,class_id,species,breed_id,stable_key
train,trainval,miniature_pinscher_18,22,2,15,98524b5a9649e2107867ec4655c313f786489781f9c4aa10c732d13341d24a88
train,trainval,miniature_pinscher_127,22,2,15,9a20b954774fd4e7fcbcddc6bcb5ce80c4fa0266d2b5b3078a975498518a991a
train,trainval,miniature_pinscher_115,22,2,15,9a4b921978c2dae7bcde2ced36e914f4e7b0d674a21c88ac4bd2c06c2e2c80e5
train,trainval,miniature_pinscher_11,22,2,15,9d1fa85d3fa2e986d9f5f88a402556fe5b1e2efdb37db85a333d2d255cc7a50d
train,trainval,miniature_pinscher_140,22,2,15,a38c7fa656fb18b9106f5dffee4c0e11b5a250afb4aafcc314d1cc54925cff9c
train,trainval,miniature_pinscher_175,22,2,15,a684d90ac28e5aad5cd41658c5e4db48462e90ec3b53ee6c827df9a4a8be9b9b
train,trainval,miniature_pinscher_190,22,2,15,a9cbeb14d9b66939079802836c0407c92196894afde9892a420eb821a601410f
train,trainval,miniature_pinscher_160,22,2,15,af83bdd0d07eb20d1b093ca3996bf98a965ecc413fe32ef9bd90d8333b624756
train,trainval,miniature_pinscher_158,22,2,15,b060c5238c140920c4b2a29f8604569e856434cc988df8c3ac7ecb0b75c163e6
train,trainval,miniature_pinscher_14,22,2,15,b136af6209e2037ef73ba5142947587c3aba8bc984601747c726be4e44c714aa
train,trainval,miniature_pinscher_181,22,2,15,b1644d5644349c249c3adb6d243e93db53578675173ff41d20b7f0fa0d46fe0e
train,trainval,miniature_pinscher_179,22,2,15,b47ed09e4334af9a3601ba76bcde9e939c4734bfb707f426c372074dd27a1320
train,trainval,miniature_pinscher_125,22,2,15,b5250b910757ab8c98a818c3caedef0a9d40af495e81794bda5ae745c73cf091
train,trainval,miniature_pinscher_101,22,2,15,b93a6694d1d23b54a4ed593c0de9230942aed669aa8e2b2bb1d1ae1b9b1cfc61
train,trainval,miniature_pinscher_174,22,2,15,bbab81d9eb3928bdec4c14d3f45a8653fb7058df50f7c28ec8245ecf339658a4
train,trainval,miniature_pinscher_138,22,2,15,bc2228061d6b713ed83bcaa88347c7b2cc2be627e04f03d1ea8e3f5cc3224a14
train,trainval,miniature_pinscher_173,22,2,15,bde1ed67411f8ccfc843da45d1d74cf824000792286e20fda9635bc16003f812
train,trainval,miniature_pinscher_187,22,2,15,be811171d6f6db1cebe8efffdddc944f18d13609fb366d237ed017317781dcf9
train,trainval,miniature_pinscher_15,22,2,15,bef47fb1e34a417d83139df3544e23cfb55063673f3557d6bca6b7ab051b7642
train,trainval,miniature_pinscher_124,22,2,15,c1636c1eeda82b102b7c8a403d07ac76b8bfc7131e7332b02abad7bed7dd8182
train,trainval,miniature_pinscher_189,22,2,15,c4159c1edefb679ce779094e5ca5b1c770fedefd91cac578a91c2546e5bcf6e4
train,trainval,miniature_pinscher_184,22,2,15,c46e644ba1feca744253f4787af918986593fc443904292a5592f6125acb9406
train,trainval,miniature_pinscher_159,22,2,15,c594b158952ca2288fe90a46cd2ce6e7053c6b4a7a18d9e0dd76c5a955569df7
train,trainval,miniature_pinscher_120,22,2,15,cb61f81f0d37a5c812969ffff7df7b13e2f8793ccda922cf3a8aa913922098f4
train,trainval,miniature_pinscher_108,22,2,15,ce1d50df556c4847a71cf9ccb32656c53d3f9df0aaf656cf20c350161e837887
train,trainval,miniature_pinscher_169,22,2,15,ce7e2d51cb2497c1ad4cee449f55c6b8233e47444bf7b9cc5e3df54e6073a3b5
train,trainval,miniature_pinscher_16,22,2,15,d3ea461355d9c5bd1321acc42d81be0a9e72b87ab306cc3e988a6eec4727528d
train,trainval,miniature_pinscher_118,22,2,15,d605fb28eb40ee74bb90b731eec2efbbc8cd855985b705713f124c91e44ae01f
train,trainval,miniature_pinscher_142,22,2,15,d86eba0cca815833e18929dd29bfa64b2a6bc014e15bc0f84dcf84df6d9aeda3
train,trainval,miniature_pinscher_109,22,2,15,ddc16aacdbe5c4a34e3c2c44eeeaadb25998bac50fc8549037eb47cf4a8967ce
train,trainval,miniature_pinscher_111,22,2,15,de19a5547918be2831e3c2b63bdfe9a12c291956e705fbd6a1aca6605ee16b96
train,trainval,miniature_pinscher_17,22,2,15,df3b9142a400ea36f4d97e82412b4ec9d27f6aef1df9200a74697a01fd613f2b
train,trainval,miniature_pinscher_151,22,2,15,e111849d4724d88133e13fc74c8a00d7cc41c08abb000a3da1461816915f3d9d
train,trainval,miniature_pinscher_177,22,2,15,e53717c19576b107bdc2f931a04eda7f4702eee1bb1b7479f1d413cb5ef9dff9
train,trainval,miniature_pinscher_119,22,2,15,edd165b50382d489055ca42811619b6e87a657a8b12c966cc348ed85ca0cef6f
train,trainval,miniature_pinscher_134,22,2,15,ef632fa8a8b67c644469a4210c9b19ab36dab4b5070ae3f7a917a83afdedb5f1
train,trainval,miniature_pinscher_130,22,2,15,f77723069232562ea84994fad4db4748804428bd044169c61b6dee447d899281
train,trainval,miniature_pinscher_136,22,2,15,f87c4eab3a799cd64c32aa814a13be7a87a4374659619b761d2f26b026fa3dac
train,trainval,miniature_pinscher_144,22,2,15,fb84eb2f46c5d8abf684eb9b084d48a6c7a75e2b68bf9152fbdd7bbe3070ef4e
train,trainval,miniature_pinscher_10,22,2,15,fc03e45ef9c30ccb4870eb5323963f30459df939ac980ada1ceec64a687904a0
train,trainval,miniature_pinscher_149,22,2,15,fdc7f1f50456fe52fc709bdcb56156dfbfe7c0f5504074d7432022522ec7a5cb
train,trainval,miniature_pinscher_170,22,2,15,ff2b3b6ccd88381aa86a4a85821b95a62085de2ec13e333f00fa37f75ccc67c1
train,trainval,newfoundland_145,23,2,16,85989d9828e8f4be8688b9f6dd349bd1755500416dc9376b378c57c2bc153bae
train,trainval,newfoundland_131,23,2,16,8dcdd489438332d6b0d8e8e29185e6bec53044187c69e1663c61cac3da41ae9f
train,trainval,newfoundland_162,23,2,16,8e11b68859da9b1c9e86908c564eeab44d61d4c3d43655ed4e26c5e8ffc1f4dd
train,trainval,newfoundland_13,23,2,16,8f63eb53fdd5a93dee1b79e1ac1bd7df603d7b6c5e21ab66ac38f3ad234c006d
train,trainval,newfoundland_17,23,2,16,8f9979cfa75faa6a5bfd9a48e6f6047baa9e3abc7f1237b064d88c63f80b1353
train,trainval,newfoundland_182,23,2,16,913f8a5c43585cc6de54c2ce4e8f4d836b29b165dd313c063e18d5f51ce26b0e
train,trainval,newfoundland_134,23,2,16,93d35a6a2c1da45a8eebf6609c916ef1551f4a93c8b150d5c7d773a2d25a0b50
train,trainval,newfoundland_10,23,2,16,941b89864642e8110b3996f564bfece78afe1380a1aeb8e7513c70a95755efbc
train,trainval,newfoundland_119,23,2,16,9841eaf340676ddf4f9373cee40aedcb3497758a640e7092e6f7dc8c510ac79f
train,trainval,newfoundland_141,23,2,16,984a02c88c94c3ae961474f8d34e871bdb94cc2a3ddf659f3b8dbafc268d9adb
train,trainval,newfoundland_168,23,2,16,9923c874238e4481f2e5b4e2dbe6e55ad68d1d7eaab647f7f4e1565dd61c2ab6
train,trainval,newfoundland_174,23,2,16,9aedd6c75717a2b012a9e6ee4b8c45accb6c60075e67b41b78def0c5d08f3628
train,trainval,newfoundland_188,23,2,16,a0349d22696859531b5e4ba51827eeb2c6552d42cabe6dead091c7e061a443cb
train,trainval,newfoundland_135,23,2,16,a8549249e93af8e56b4c69682eace3c229c94cc217020d3ff42a2b6c0f9b4b8f
train,trainval,newfoundland_183,23,2,16,a8f3217e0d3d42d19c02ed0467a98c1cd27fd1fe49f72dce8240921b2274a683
train,trainval,newfoundland_163,23,2,16,a9a973dd46291b2ff15c26a5546c920219e1eea1623944858ae71a12acfcb30c
train,trainval,newfoundland_137,23,2,16,aa207f2a8b21f92cac46631cdc63a7d2485385890158957c96312dc6ce9921ff
train,trainval,newfoundland_156,23,2,16,af7db6ebfd08dfe310d5dfd88846597775cfcbe6c183dd9c1c72499b4b20af64
train,trainval,newfoundland_118,23,2,16,af8704ed3654ae02c1531cb831176b149c88bec61d03c58456990dd8562edfe7
train,trainval,newfoundland_111,23,2,16,b69994b935d560fad42ea5dc415a19387be19a2ec86feeafdbba092b83fdf437
train,trainval,newfoundland_106,23,2,16,b84074e9afea562bbc725fd1d46477dfd75134da6635c3f397ee82d8776a2da1
train,trainval,newfoundland_110,23,2,16,b9f543127401942f8afe595c67f40e5780cc9d8e32897b1f301b55cd4ea2b8d1
train,trainval,newfoundland_171,23,2,16,bf60308c4b624600cb07953b961a2df1690308f00a19dee2c9759a77afa81fd0
train,trainval,newfoundland_129,23,2,16,c00ff0f1aafdcb96dfc6d05ae1caa3152555f9e25b9ebff71f74f33819f43579
train,trainval,newfoundland_143,23,2,16,c2795344c0fca5904dd8457dcbf4ef4d1bf68e8895d7088cd777bf185ac687a4
train,trainval,newfoundland_116,23,2,16,c8325d1241ae483e0779010a83a01523ca48749dd6c5aa550d6c54c9f8ed9bac
train,trainval,newfoundland_12,23,2,16,cb3a8f820a403c3eca8260578adb379c35dbf962ff6daca03ef45c74bdbfc810
train,trainval,newfoundland_109,23,2,16,cc572120c583e5cd81151f082ae9eb79e74d08df082d8f0b37837548f10a7eac
train,trainval,newfoundland_121,23,2,16,cf27ec4bf47aa9b0350dd40b980b97250f8e72a38164ed3d9785a086565458a6
train,trainval,newfoundland_172,23,2,16,cffbb13b039cb9512da94f9e52e23d0a4a4cb2b150b60ed6916d608b6d937a01
train,trainval,newfoundland_15,23,2,16,d06649f4f4b43897d6fe8d00169ba3713b503aae6083a203045d84aa5ab44494
train,trainval,newfoundland_140,23,2,16,d0a85d4fda6706cfbffa046156547060b1fb69f3c193dc2933a65642bb666389
train,trainval,newfoundland_190,23,2,16,d136f8c5344c9f7a2a88aecdee5bc4c4e8bbf6cd4ffc416dd17857503fd87c4a
train,trainval,newfoundland_159,23,2,16,d2031e1560f6b5a51f50ff7581ac900fa965db5dc3ffa6e6b107d9ce2e1edd01
train,trainval,newfoundland_114,23,2,16,d2a090ad36d9bb38180726b8b1dd82d78a66355481b10bdd8864b3607e39cf6e
train,trainval,newfoundland_128,23,2,16,d66c14e1561c9d59a893cc9acf98457539c938ecbf8b87c4f69271a9a675c347
train,trainval,newfoundland_181,23,2,16,d74421571654e03222dd127ed4c7d5f15d8518708e03af1c4baa96ad2a44244e
train,trainval,newfoundland_132,23,2,16,d924417a8398b70c55ff2bdfaeded9ba890be59aa29ce673fdbc692c55284cb2
train,trainval,newfoundland_127,23,2,16,d931cfcd61feaaba21426d29dbef8f94d4fa4c37794e181553a55f8cfedff9e4
train,trainval,newfoundland_16,23,2,16,da49e627873bf1547e6306e958c36bcaa92b474a63b35315725a73111757ea10
train,trainval,newfoundland_124,23,2,16,e1556275cbbb9939076d6e820f40d6cd255bf8db57b6f522cc505024ac0be56a
train,trainval,newfoundland_180,23,2,16,e3cca6e345b4e991ade7c7fa365228146aaa989d4677793cdf7772f4fb296b30
train,trainval,newfoundland_149,23,2,16,e7a7fd831cd7d845df744c6616b630f3c2cfd47fa1889de59fb8fec5af5f1111
train,trainval,newfoundland_169,23,2,16,e833d51e2390914e2d9190022434b6b57e6f1665cf298eeaaebe9e84a6eb2502
train,trainval,newfoundland_133,23,2,16,f1f29723a66916e2cce4ccc88149c226945b0724448a37302404175d7d07ede4
train,trainval,newfoundland_14,23,2,16,f8465057ec3876a5c319e2f6a827f9363c8c377acd16b426188016e4414621eb
train,trainval,newfoundland_146,23,2,16,fa281e333edd62b97a27d1f2ef34e7f484818b761fbd8a3410480653507e5335
train,trainval,newfoundland_175,23,2,16,fb9cd2ccd278c4c2e89af679daa1f9e69c130244f43dd85860fc56b003a93899
train,trainval,Persian_147,24,1,8,8b0412559e3f75bcedbc50245dc30fecf9bc60c123b4e15eba58acd0ea2907ef
train,trainval,Persian_134,24,1,8,8bc5a3ed940e4ffade2fc1845fc636037330f2dff85fec9c1511f4bfacb7f67b
train,trainval,Persian_183,24,1,8,8cfc25cbd99b598aa9fc59ce682b99f1f080df937d5dae330d8c5055473002e6
train,trainval,Persian_136,24,1,8,8dcf84779d7ef2664aecb2b84e9dd92f62ba274eb923060c8efe3541fef188f1
train,trainval,Persian_117,24,1,8,8e518cd114659df520704507ec7a13ae6baa8ee13ea7c49218128160be247163
train,trainval,Persian_170,24,1,8,8fb83cd4f043ef6570edee02b6618fc222de614798a0f9280185d611df1644e0
train,trainval,Persian_152,24,1,8,915c6828d951b507d6fd773d8cc9fd4e682398ae7522c1e56d4e0507bb237c04
train,trainval,Persian_100,24,1,8,93d9b873bc05b2c736ef80a71247d0372ccf0bbd9e9be0969d1b3f7c011a2764
train,trainval,Persian_171,24,1,8,957e0883a47391b628fc75e6e9adab365f23ccec907344eb07eb39692cac5aa2
train,trainval,Persian_189,24,1,8,958bbde3bce5d386e31c9004b23dbc6ba7c9e9bf08b6c3c164bed9ab4414a44a
train,trainval,Persian_174,24,1,8,9b5af110bf81afbc894c551f0ea0708c060c254531a0d1408c9e62e4f9d2dca1
train,trainval,Persian_201,24,1,8,9ccd675f8694b4cf8ec28e31ffcae4658007edd22b5dd1b88c42e6b7a417237f
train,trainval,Persian_13,24,1,8,9e2e0d048320c67a41ac3439c9b736771a1a5b690c403e19c7cf3c28041939a3
train,trainval,Persian_180,24,1,8,9fc872e4166d28352bfb729639cc8f4abbf08fc3688f40733168eb2ad5a26bfe
train,trainval,Persian_144,24,1,8,a0f89d3604ae5c8b7093306cd2b611db55c0ff095ca97669c11cb2b4aed0f15d
train,trainval,Persian_156,24,1,8,a10272c34aa77bd3e6ce808a4fed73cbd3d525fb2512f5170cc310b9066465b0
train,trainval,Persian_197,24,1,8,a18d5af57421625a7ab10d01b515911dbc6934d21445ff7c1d734485f8bd1b30
train,trainval,Persian_17,24,1,8,a33b74ce2d45fd0f0f214fd1738c8916b86e5973495331b2a54c2bd3fb74303a
train,trainval,Persian_166,24,1,8,a37d4b67fc1d3f1bf6580ab0d7b32074a55d5dcc8a16dae9c63a9b06b3571e02
train,trainval,Persian_132,24,1,8,aafc7936da58c9d5fb6ee13a17a4047a294550f9885b004e038afd9f0330e848
train,trainval,Persian_169,24,1,8,ab724e1a38743fa06dc30cf8e2587cfb0c2f9ad35e22dc1a9c0d7c20765788b4
train,trainval,Persian_115,24,1,8,b186f345ceb8ec0a4df9429f24753f163403b9d01089f8ff11ecabd480ecf295
train,trainval,Persian_135,24,1,8,b1fbd3cc63499ee0d4eb5ca631240ae9dd08d0c37250d99b86e786e848d12f0b
train,trainval,Persian_125,24,1,8,b23e28c414c6b3b07ac72ef7db84341bc7a35e2ec28edf7feeba7387ff3a4e49
train,trainval,Persian_126,24,1,8,b2ada64aded2b3f34a2babdd356ee935638e6352f0b4d3acb6e21c0a46606a74
train,trainval,Persian_107,24,1,8,b697277916c353e99c273663cd9020e1179b3329f9b4c90861a2b94fc65a7bf6
train,trainval,Persian_122,24,1,8,b6fc9fba322dac5e5d93d718a598b88e2af1af5c103c6730faa4f98e22d0ea90
train,trainval,Persian_121,24,1,8,bb3345d1f9cff23fc84eaf434fd734cb448afe62d934ce790ac045fe37ddc419
train,trainval,Persian_114,24,1,8,bcc7c68eaeb35ec2f45278715d2eaaa535931f139f50473ed0c6f25686180ed7
train,trainval,Persian_18,24,1,8,bccefb384104f97d9ca4c808636b243950f7d28133da5981deebab7d89c56781
train,trainval,Persian_193,24,1,8,bd11244a9973ca9f971da0ea0dd8b516b8be293107a318e0933144edf80c879a
train,trainval,Persian_20,24,1,8,c059a698c1bf4f41e200d7f4e4eb5e75ff8b3674920fb71dded0b67ed975854d
train,trainval,Persian_133,24,1,8,c3d40977aed7260d9f99a1e88c8e579f9802f55b75f3368e20cc1b585c15c177
train,trainval,Persian_143,24,1,8,c4bcc089e1035eef8fd225ea8c771283095558eb31a3db4d56fb82100c1f9a56
train,trainval,Persian_175,24,1,8,c5305b5763e26802715705657ad1aca4e2c65d5dbd83d48e334682b3519e969e
train,trainval,Persian_185,24,1,8,c5376b8ebbdd8a8b8c47997d384f9abc6c384ca35e587e0d5290c4453696d4f4
train,trainval,Persian_160,24,1,8,c761a64004235fcb293216ac04276f22de80f6e873f663b77a5592901d3f5bca
train,trainval,Persian_131,24,1,8,cc733ddb0b74bc1c39d268f153b8f2f385d2c83ce090f5ef71e2391b9d9ba0da
train,trainval,Persian_140,24,1,8,cfa8aa69e3bc899ee5eb508f78237993381f78b528fc67d5fddd79ab90bc98d1
train,trainval,Persian_128,24,1,8,d14ce7c6f83fcfb654daf59bd4fe683e1b1e3380ea2ef1eb4dde5ff43b846f01
train,trainval,Persian_11,24,1,8,d2034465c3d3d9f531ca9f8ee7d86fbb37dd29ad519369b5419bfada64eb1574
train,trainval,Persian_10,24,1,8,d2351d1658af8ee5bb4731d427a12365e94cacde151dcb6f8ed2b9385a2976dc
train,trainval,Persian_116,24,1,8,d2bec3e5ea8f13bd9969deea3073ae1b66e2ae9f40853f21511185e78aad7164
train,trainval,Persian_182,24,1,8,d410af9adf2f4d0be50590fea5e4f0e19729432afde4f598e65d9a75312592a9
train,trainval,Persian_165,24,1,8,d862db9e6f61ac7f51b9b03ae9ce48cae90a9e0f5fc2d1d1eed86995d37e202c
train,trainval,Persian_104,24,1,8,d9a60892b4b8663b91b2fc4601b194c6d016091098cd23b7415619c6951f0290
train,trainval,Persian_141,24,1,8,e9fcc6d9fab321517099a3e66a82ffa211d5451853b41c67db3bdf10742bc03c
train,trainval,Persian_161,24,1,8,f4f9b909be16a06353bea13cc55b3d99ac3b1e0293b5c437299d29562b768f0e
train,trainval,Persian_14,24,1,8,f9ab8084d9d25018264e88071679ea25f3cd3548fa7cbe3020247cb81933e000
train,trainval,Persian_158,24,1,8,fa0f3f3fab14fdffdfd5c50aedc7683fedc831c7853f66439a36d6b930d59b9c
train,trainval,pomeranian_137,25,2,17,7600172fae2d5e3d3f60004283b476f7239f385de7bf10c2f96ec03ea1523f0b
train,trainval,pomeranian_133,25,2,17,76318164f49c41ef8d7cad88ac9cd8a5e5edacea78358acc2ff3813c1c0846a0
train,trainval,pomeranian_120,25,2,17,7687fc6d87d76897b0b15543dd71677e7cf0549511dd28b348d578222a54694a
train,trainval,pomeranian_108,25,2,17,78423e08cc2891ff6e0fc2dda526949043e57a3ab6e5b8aa025168d647b47d94
train,trainval,pomeranian_16,25,2,17,7b6fe3aa8b2013aab254447e16bfdb5d3cbfc68ca2ef9ee268eb50aa34dd9202
train,trainval,pomeranian_18,25,2,17,7c673789936d0ee07af5906edca1e649e342a8d27876c65d19c7fc44398366d2
train,trainval,pomeranian_127,25,2,17,80f7c7b30c768024ef7067b6dd5d0dc634507b7fe1c72a08e7d620d00f621be0
train,trainval,pomeranian_134,25,2,17,81ca9927178edb47fddec0c214aca50951105c7800a41421eeb5a4f4d9df22ef
train,trainval,pomeranian_176,25,2,17,88b67ffd23be8d7c1993e8b5b0c1f02cf825f77e409f4927dd803d1154028a86
train,trainval,pomeranian_118,25,2,17,88e0c4a6355f3c32fdd38d73830631ad91bd47b9491c1c1d94e54ad720852787
train,trainval,pomeranian_179,25,2,17,8bf7d75a75d00e5c00cfef78e960653aced78279b6fe535f00299f936bf5c796
train,trainval,pomeranian_170,25,2,17,8c706730b9430d3e70900c666cb58a37869e93eeba4136cac867b2b83bd7c350
train,trainval,pomeranian_143,25,2,17,929e7a51a2c87ba34eafc5416d39ec3bb5b52dbd79324ba5c914f103f33f6950
train,trainval,pomeranian_125,25,2,17,96ee794deb1f2ff0e160f8474fedc44b4286b2b45b3ca6e85d83baad9f8484db
train,trainval,pomeranian_154,25,2,17,970de06f643631bc18f1622351e837a94877d50f5902ab95ee59c3ec3fd3dbe0
train,trainval,pomeranian_186,25,2,17,9a796793b2f7fd16db603284ca68a9d84b19e66422de2f2e09e53644d47b2b0f
train,trainval,pomeranian_141,25,2,17,9d252e4647de8bb8c9402495aa60d0d8b2bc2b15e6a8489d7efe15352c4e426b
train,trainval,pomeranian_144,25,2,17,9db3c303c8e2e67ebd69bf0cd969e289cdb7d89f11bcf539405e97f6888b1bdd
train,trainval,pomeranian_139,25,2,17,a47e5d05373ff8809e17251c9aef8b9ce752000bdd4dd6ae406aae14cac3799d
train,trainval,pomeranian_114,25,2,17,a50beab8d84e341d4bd85452423e14f1380d2e418f40be3805aff7ea75256042
train,trainval,pomeranian_115,25,2,17,a95e7e10b6b04889ca0a0a4f70a4631c795d17dfc26c168bfb683e16bf4d3f54
train,trainval,pomeranian_147,25,2,17,aaf910135070a5dde40b383f1fca58339dbede4ac81e8cca1b926c939c84c868
train,trainval,pomeranian_172,25,2,17,ad0d32d0a3ce6ff13a95197a2f89256a1e5fa0ca48a642943fea9246cba09e5d
train,trainval,pomeranian_158,25,2,17,b250593d3aa401608e28fae9c56a8426d9af2713443c916a4714fe15601007a8
train,trainval,pomeranian_183,25,2,17,ba33ce3189a2aaa477dc1268464b3b03e7daaef03b08e4f7df4e433cef03cbae
train,trainval,pomeranian_123,25,2,17,bc093fa8c6b6d4574fc931189e0cf28f68fc13f41776939bdc5129d2f2ff591a
train,trainval,pomeranian_126,25,2,17,bd72108eb3de6e14088bb908c73bb717933fd4763c3b8393876f1ba18e072e0d
train,trainval,pomeranian_130,25,2,17,c10ddd840d9c9ff1cbb25820083831d63260b16611fc38462580451c64e11c37
train,trainval,pomeranian_145,25,2,17,c45c22a33920b22dca2ac3652c777b17fe9b417a67864fe1dcf9aee24c547926
train,trainval,pomeranian_182,25,2,17,c647197d444051b1265c4c20e93f398d4f457b70ff1742e83be3cebca337578a
train,trainval,pomeranian_174,25,2,17,c66bad6e5263e75997ad3f7e0d92fdbde84f9a49080ff5ba5a31112e8ff455be
train,trainval,pomeranian_171,25,2,17,c87bc281453e9f4a2e2d046cd1d580989c7e1538420445788181fb44e0a65975
train,trainval,pomeranian_185,25,2,17,cb5dcb75ba58a945c4320cf025822d2d8449cee34dcfe74c30d052e5a794630a
train,trainval,pomeranian_178,25,2,17,cc751312ad92a2d39864b9fd50fdad97d1dcd6fb7bf1c9c8a2bb0f00e276cdc9
train,trainval,pomeranian_122,25,2,17,cc9e22490665b1af40e04381ea0f0101f93f6f2656aaff308b80d3e03b87a69a
train,trainval,pomeranian_109,25,2,17,d22eaf4cb7f0e3c05b467ebe698c1c66eba78cdd46d994a90879e81661777d25
train,trainval,pomeranian_166,25,2,17,d99d2699b555ddef729fffb58da28f9fb8338cb01b3edaa6c5eaffac158477eb
train,trainval,pomeranian_180,25,2,17,db1e061e85793fa51dc9b04b05df30c7676c8b454e77acc8bd1823cc3a31c4dc
train,trainval,pomeranian_149,25,2,17,e27182c9f8ff0d85dc01e22086a4e6d5a2934f31da6c485fcc92e57f6c1a3888
train,trainval,pomeranian_15,25,2,17,e746bff92875e5da2c149ead706a6654788a8ecc09c0c01b55326eb506a5405d
train,trainval,pomeranian_187,25,2,17,ee4aba030d557651916a38379e5dece70aaf4b5d3a8861461460adb0dd2be60c
train,trainval,pomeranian_160,25,2,17,f1886989030fa0cc18e22d709518ad677ddf579bd888c0f91afce0f23fa3867d
train,trainval,pomeranian_138,25,2,17,f2ac639efc35755fb8346a7f6412f915a8986367db13fb08fe8dfb80f35d0828
train,trainval,pomeranian_181,25,2,17,f2d53f64cf32f624e501d2f8cc1361efebaaee1891fb992647fa34cd00a87c2d
train,trainval,pomeranian_124,25,2,17,f372b8047dbbd694dd336d1a08e0ec8dd77c4c29dfc5b1e42b9fb14b84dd4e48
train,trainval,pomeranian_17,25,2,17,f426865e122da6479e3fdf739a74b176e39a5d8c80b8b79f9547a19846e0145b
train,trainval,pomeranian_12,25,2,17,f607bff8e744df0951ef70ac120cc44551190828da8f83234a205f4ef22aa375
train,trainval,pomeranian_119,25,2,17,f6a2592251a3a84bf151218756df30d16f0e0a41c1e8a498f3a5ebcf62e73b40
train,trainval,pomeranian_188,25,2,17,f838e5fe03cd862e39bf2b7f79adbebdb3d1dedb02662861aa576cd77fd51385
train,trainval,pomeranian_151,25,2,17,fa92054b187e3dca8ee0eb247039866cd7ecbb37c359b585d87afbe200ad5f9e
train,trainval,pug_127,26,2,18,850f8bdaebecdd1f238f6d5bebfb788534a95255939d44195734cc90c61c8a64
train,trainval,pug_148,26,2,18,8827472f7e596683d31fc07e6bf6c7f4c0023be269a58a1aa9a35e5e583f206c
train,trainval,pug_117,26,2,18,8912b281453f31b63906c7c6dec380b12b72d590b069d8e7bd29933b2007dd09
train,trainval,pug_146,26,2,18,8b11ebf4cbd35a402b38a6222387b464139a1eae4a39a343e0d782d973b81e81
train,trainval,pug_114,26,2,18,8d05aced6471a79d4c2f0fe83deaa43482592ca621a86069235b787c3b8ceeec
train,trainval,pug_176,26,2,18,8efcd7b5b3c7a4293bb0d1bf860be61ec24c0c732b6a0b4988d1234b6660220d
train,trainval,pug_183,26,2,18,97f8705b4ada468d02d2310a62bc8ea822cd32aee561199a2701f43d3c2d3acd
train,trainval,pug_180,26,2,18,9ac903fa41c9d0e37f9aa53156a1baf14bbe7ca6e78912ea8853b213a7965816
train,trainval,pug_112,26,2,18,9b935f02d5e2f75d2ffed18172209c4d14b5fabcfbb01a37539bbe33f75be669
train,trainval,pug_159,26,2,18,9b97adf48365c4db5b0b9e909db95fc7e701d165547e4b82f47b9cad84674275
train,trainval,pug_16,26,2,18,9e05673afe85b2c9d1327dcc79f3b6699a25a548be9c11bddd20d22fd444d4b8
train,trainval,pug_124,26,2,18,a013f18ad67dcc201db835ca43a4aae9cc05237ff96c67ca50e605d9a942d675
train,trainval,pug_18,26,2,18,a0c32d626709c6c948480a877a2b62e746c5b182b016a294d8df5a596f59c9ca
train,trainval,pug_13,26,2,18,a59623680ec7b516c6e91e3b07a733ce01259668f8e1267fba20ff3ce4b966c3
train,trainval,pug_119,26,2,18,a5af995767bcd1d7ee14a4498ad0e19f13d19a18097eb33cb66164fbca20e3b7
train,trainval,pug_142,26,2,18,a78b45f97ed8daa246cbe926e75a5fc930aaeeb2291281fc56737582fa405c35
train,trainval,pug_100,26,2,18,a9ea22ddb3b6db42fee077a542a82e84faf333aaf453005c27eeb0d6dd84706c
train,trainval,pug_111,26,2,18,abdfbc769f3475e4fcd920e6bc27de1ae4a9c8173963e31538653b7aa9063ca7
train,trainval,pug_132,26,2,18,ac07954316dc788910ecfeda4870e46e82d94931e914c52646d9c73f6bf2f4d8
train,trainval,pug_190,26,2,18,ac255d8a4f1321c87beca632aec9649e828088053029cd74bb17ceace7f0c0e7
train,trainval,pug_121,26,2,18,afc6454f97e7ff8a239b29926e21ec9e7768fce3938f2c2816a410a609cb7028
train,trainval,pug_166,26,2,18,b57afcfa7f6d03b193e186ba4be12e304030136c2c1e14d1fabe83ad5072a25e
train,trainval,pug_118,26,2,18,b7861ae73534aa564e4688b0f8d59dd1e5b2bea86d0107863dd5279d827baea1
train,trainval,pug_186,26,2,18,ba3d5d955cb73ee5e39923c3e906408f85880a6a636ef9b0fdf7df52c80ab511
train,trainval,pug_139,26,2,18,bb4ea9a796079d44b3a2c458c2de8822659885133cbbdbab6aac9c35178fa8cc
train,trainval,pug_126,26,2,18,be425a910bda80cae66732d10394cd9eb66a9e5374fa8ebe7dea4e8d6e2fad57
train,trainval,pug_133,26,2,18,bfdf4279b9fe6315645cc616a90ddc830cf2a3a8d0d621a685454664c8cd5ef8
train,trainval,pug_189,26,2,18,c11c46e3c75f20a1ee16b35797073608844967ea3d0c2ce033dd45dc5d7964f0
train,trainval,pug_145,26,2,18,c25215683a4d1f7e1c63ac3550b6ea8ec9ab58fc37c98908db959b051aad6e15
train,trainval,pug_177,26,2,18,c59d6a99591a3d00280fa79fe5da4901ab00aa787c438ac2aff3a9feaaf3aac1
train,trainval,pug_143,26,2,18,c88ebd18203d5c850902fcb584a1227ad7e4915a289e90c51479a2ebae8fde1f
